,month,region,area,crime,Violence and sexual offences,Vehicle crime,Possession of weapons,Shoplifting,Criminal damage and arson,Drugs,Violent crime,Public order,Theft from the person,Public disorder and weapons,Anti-social behaviour,Robbery,Other theft,Bicycle theft,Burglary,Other crime
2925,2017-11-01,leicestershire,Leicestershire Police,8085,25.899814471243044,9.313543599257885,0.6679035250463822,7.2356215213358075,9.746444032158317,1.4223871366728509,0.0,5.046382189239332,1.0265924551638836,0.0,14.582560296846012,0.655534941249227,10.562770562770563,2.362399505256648,9.647495361781075,1.8305504019789733
2926,2017-12-01,leicestershire,Leicestershire Police,7634,28.373067854335865,8.868221116059733,0.7204610951008645,6.025674613570867,10.361540476814252,1.6243122871364946,0.0,5.069426250982447,0.9300497773120252,0.0,13.57086717317265,0.9562483625884203,10.990306523447734,1.6636101650510873,9.287398480482054,1.558815823945507
2927,2018-01-01,leicestershire,Leicestershire Police,8074,25.83601684419123,9.375774089670548,0.7678969531830567,7.15878127322269,10.30468169432747,1.4243249938072826,0.0,5.276195194451326,0.7307406489967798,0.0,12.558830814961604,1.0527619519445133,11.481297993559574,2.1302947733465443,10.2055982164974,1.6968045578399802
2928,2018-02-01,leicestershire,Leicestershire Police,7289,27.47976402798738,9.315406777335712,0.7820002743860612,7.463300864316093,9.617231444642613,2.030456852791878,0.0,5.803265194128138,0.7957195774454657,0.0,11.963232267800796,1.015228426395939,10.769652901632597,1.7835093977225958,9.109617231444643,2.0716147619700918
2929,2018-03-01,leicestershire,Leicestershire Police,7953,27.91399471897397,8.814283918018358,0.8927448761473658,6.752168992832893,9.870489123601157,1.6723249088394316,0.0,5.972588960140827,0.6161197032566327,0.0,13.755815415566452,0.9178926191374324,10.964415943669056,1.2448132780082988,8.71369294605809,1.8986545957500314
2930,2018-04-01,leicestershire,Leicestershire Police,8455,26.942637492607926,8.846836191602602,0.8633944411590775,6.717918391484329,10.609107037256061,1.6439976345357776,0.0,5.724423418095801,0.5913660555884093,0.0,14.642223536369013,1.0999408633944412,11.224127735068008,1.336487285629805,7.995269071555293,1.7622708456534595
2931,2018-05-01,leicestershire,Leicestershire Police,9294,26.909834301700023,8.564665375511082,0.8177318700236712,7.047557564019797,9.339358726059823,1.8291370776845277,0.0,6.660210888745427,0.8715300193673338,0.0,17.602754465246395,0.7962126102862062,8.919733161179256,1.9474930062405853,7.0045190445448675,1.689261889391005
2932,2018-06-01,leicestershire,Leicestershire Police,8927,27.198386916097235,6.945222359135208,0.8401478660244203,6.36271983869161,9.756917217430267,1.949143049176655,0.0,6.541951383443486,1.6690937605018483,0.0,18.539262910272207,0.9409656099473507,8.468690489526157,2.4196258541503304,6.788394757477316,1.5794779881259102
2933,2018-07-01,leicestershire,Leicestershire Police,8908,28.188145487202515,6.960035922766053,0.7858105074090705,5.175123484508307,10.698248765154917,1.863493488998653,0.0,6.881454872025146,1.347103726986978,0.0,18.67983834755276,0.8082622361921868,7.891782667265379,2.1329142343960483,7.184553210597216,1.4032330489447689
2934,2018-08-01,leicestershire,Leicestershire Police,8800,27.09090909090909,8.409090909090908,0.8295454545454546,6.113636363636363,10.147727272727273,2.2613636363636362,0.0,7.045454545454546,1.8181818181818181,0.0,15.477272727272727,1.0909090909090908,8.397727272727273,1.8977272727272727,7.7272727272727275,1.6931818181818181
2935,2018-09-01,leicestershire,Leicestershire Police,8471,27.352142604178965,9.86896470310471,0.8853736276708771,6.7996694605123364,9.845354739700154,1.9950419076850432,0.0,6.84688938732145,1.3457679140597332,0.0,12.879235037185692,1.1686931885255578,8.050997520953842,2.384606303860229,8.535001770747256,2.0422618344941563
2936,2018-10-01,leicestershire,Leicestershire Police,8956,26.89816882536847,12.114783385439928,0.6476105404198302,6.2751228226887,10.238945958016972,2.043322912014292,0.0,6.911567664135775,1.4292094685127288,0.0,11.712818222420724,1.060741402411791,7.949977668602054,2.702099151406878,8.061634658329611,1.9539973202322465
2937,2018-11-01,leicestershire,Leicestershire Police,8880,27.364864864864863,11.047297297297296,0.8445945945945946,6.295045045045045,9.81981981981982,1.7792792792792793,0.0,6.801801801801802,1.509009009009009,0.0,10.912162162162161,0.9572072072072072,8.164414414414415,2.8378378378378377,9.695945945945946,1.9707207207207207
2938,2018-12-01,leicestershire,Leicestershire Police,8380,29.821002386634845,10.501193317422434,0.8114558472553699,5.763723150357995,10.668257756563246,2.350835322195704,0.0,6.75417661097852,1.9451073985680192,0.0,9.976133651551313,0.883054892601432,8.210023866348449,2.028639618138425,8.41288782816229,1.873508353221957
2939,2019-01-01,leicestershire,Leicestershire Police,8503,29.83652828413501,11.125485122897802,0.5880277549100318,5.656827002234506,9.784781841702928,2.5638010114077385,0.0,6.644713630483359,1.3995060566858755,0.0,10.549217923085969,1.187816064918264,8.15006468305304,1.905209925908503,8.420557450311655,2.1874632482653182
2940,2019-02-01,leicestershire,Leicestershire Police,8136,30.33431661750246,10.97590953785644,0.8112094395280236,5.530973451327434,9.587020648967552,2.347590953785644,0.0,7.411504424778761,1.0939036381514258,0.0,11.590462143559488,1.2659783677482792,7.6204523107177975,1.8067846607669618,7.472959685349066,2.1509341199606684
2941,2019-03-01,leicestershire,Leicestershire Police,8728,30.7057745187901,9.097158570119158,0.8707607699358387,5.912007332722273,9.922089825847847,2.314390467461045,0.0,7.928505957836847,1.6154903758020165,0.0,11.090742438130157,1.0197066911090742,8.123281393217232,1.6384051329055913,7.745187901008249,2.016498625114574
2942,2019-04-01,leicestershire,Leicestershire Police,8617,29.755135197864686,9.96866658930022,0.8355576186607868,5.303469885110827,10.084716258558663,3.052106301497041,0.0,8.285946385052803,0.9051874202158524,0.0,12.71904375072531,1.0908668910293606,7.055819890913311,1.241731461065336,7.589648369502147,2.1121039805036554
2943,2019-05-01,leicestershire,Leicestershire Police,9101,28.864959894517085,9.30666959674761,0.8240852653554555,5.1313042522799694,10.427425557631029,5.120316448741897,0.0,7.33985276343259,0.8900120865838919,0.0,12.097571695418086,1.0438413361169103,8.493572134930227,1.8569387979342928,6.713547961762444,1.889902208548511
2944,2019-06-01,leicestershire,Leicestershire Police,8851,29.194441306067112,9.885888600158173,0.9829397808157271,4.54185967687267,9.942379392159078,2.5872782736413966,0.0,7.761834820924189,1.2202011072195231,0.0,13.467404813015479,1.0168342560162693,8.541407750536662,1.5478477008247655,7.62625692012202,1.6834256016269349
2945,2019-07-01,leicestershire,Leicestershire Police,8871,30.920978469169203,8.758877240446399,0.8341787848044189,5.09525419907564,9.897418554841618,2.299628001352722,0.0,8.251606357795062,0.7778153533987149,0.0,14.02322173373915,0.9356329613346861,8.64615037763499,1.600721451921993,6.493067297937098,1.4654492165483035
2946,2019-08-01,leicestershire,Leicestershire Police,9237,30.76756522680524,8.963949334199416,0.7253437263180686,5.001623903864891,9.613510880155895,2.251813359315795,0.0,8.595864458157411,0.5954314171267727,0.0,14.604308758254845,0.8985601385731298,8.487604200497998,1.6672079679549638,6.344051098841615,1.4831655299339612
2947,2019-09-01,leicestershire,Leicestershire Police,8838,31.251414347137363,9.855170853134194,0.6902014030323602,4.808780267028739,10.126725503507581,2.3987327449649243,0.0,8.916044353926228,0.6109979633401222,0.0,11.450554424077845,1.0635890472957683,8.508712378366146,1.629327902240326,6.811495813532473,1.8782529984159313
2948,2019-10-01,leicestershire,Leicestershire Police,8762,30.25564939511527,9.484136041999543,0.6277105683633873,4.2456060260214565,10.477060031956174,2.5564939511527047,0.0,8.753709198813056,1.0043369093814198,0.0,11.355854827664917,0.9700981511070532,8.62816708514038,1.6662862360191737,8.00045651677699,1.974435060488473
2949,2019-11-01,leicestershire,Leicestershire Police,8638,30.736281546654318,11.252604769622598,0.7872192637184533,4.711738828432508,10.314887705487381,2.8131511924056496,0.0,8.300532530678398,0.9608705718916416,0.0,9.504514934012503,0.821949525353091,9.458207918499653,1.539708265802269,6.552442695068303,2.2458902523732345
2950,2019-12-01,leicestershire,Leicestershire Police,8092,33.774097874443896,10.269401878398417,0.7538309441423628,4.3499752842313395,10.355907068709836,3.3489866534849235,0.0,7.946119624320317,0.7167572911517548,0.0,9.700939199209095,0.8897676717745922,8.05734058329214,1.0627780523974295,6.8833415719228865,1.8907563025210083
2951,2020-01-01,leicestershire,Leicestershire Police,8852,31.608676005422502,8.901943063714414,0.7117035698147312,4.292815183009489,11.172616357885223,2.6095797559873475,0.0,8.766380478987799,0.8020786262991414,0.0,10.336647085404428,1.0280162675101672,8.811568007230004,1.6719385449615907,7.297785811116132,1.9882512426570267
2952,2020-02-01,leicestershire,Leicestershire Police,7857,32.34058801069111,9.456535573374062,0.6618302150948199,4.772814051164566,9.431080565101183,2.3673157693776252,0.0,9.02380043273514,0.9672903143693522,0.0,10.576555937380679,0.9291078019600356,8.832887870688557,1.8200330915107548,6.796487208858343,2.0236731576937763
2953,2020-03-01,leicestershire,Leicestershire Police,8146,33.79572796464522,7.561993616498895,0.8102136017677388,3.4495457893444637,9.906702676160078,2.7007120058924627,0.0,9.918978639823226,0.6506260741468205,0.0,13.049349373925853,1.0189049840412472,7.917996562730174,1.387183893935674,5.966118340289713,1.8659464767984286
2954,2020-04-01,leicestershire,Leicestershire Police,7809,30.49045972595723,6.351645537200666,0.6530925854782943,2.970930977077731,8.323729030605712,3.5984120886157,0.0,10.923293635548726,0.3969778460750416,0.0,22.23075938020233,0.47381226789601744,6.095530797797413,0.8067614291202458,4.4820079395569214,2.202586758867973
2955,2020-05-01,leicestershire,Leicestershire Police,8116,35.54706752094628,5.519960571710202,0.948743223262691,2.747658945293248,9.351897486446525,4.066042385411532,0.0,11.13849186791523,0.48053228191227204,0.0,15.47560374568753,0.8378511582060129,6.012814194184327,1.21981271562346,4.361754558896008,2.291769344504682
2956,2020-06-01,leicestershire,Leicestershire Police,8245,35.33050333535476,4.936325045482111,0.5942995755003032,2.7895694360218313,9.29047907822923,3.0927835051546393,0.0,11.983020012128563,0.7762280169799879,0.0,17.62280169799879,0.6913280776228017,5.918738629472408,1.2249848392965434,3.7719830200121285,1.9769557307459067
2957,2020-07-01,leicestershire,Leicestershire Police,8441,36.33455751688189,5.378509655254117,0.9596019428977609,2.653714014927141,9.501243928444497,2.9143466413932,0.0,11.384907001540101,0.5923468783319512,0.0,16.171069778462268,0.9477550053311219,5.887927970619595,0.9832958180310389,4.3715199620898,1.9192038857955218
2958,2020-08-01,leicestershire,Leicestershire Police,8777,36.743762105503016,5.138429987467244,0.7405719494132391,2.825566822376666,9.274239489575026,2.6774524324940185,0.0,11.689643386122821,0.4899168280733736,0.0,15.939387034294178,0.7519653640195967,6.4828529110174316,1.15073487524211,4.056055599863279,2.039421214537997
2959,2020-09-01,leicestershire,Leicestershire Police,8577,36.6211962224554,6.622362131281334,0.6995452955578874,3.0080447708989158,9.37390696047569,2.576658505304885,0.0,11.274338346741285,0.5712953247056081,0.0,13.489565116007928,0.8744316194473593,6.913839337763787,1.3757724145971786,4.628658038941355,1.9703859158213828
2960,2020-10-01,leicestershire,Leicestershire Police,8159,36.09510969481554,7.709278097806104,0.6618458144380439,3.149895820566246,9.707071945091311,2.880254933202598,0.0,10.28312293173183,0.6250766025248192,0.0,11.018507169996322,0.9927687216570659,7.108714303223434,1.7158965559504842,5.96886873391347,2.083588675082731
2961,2020-11-01,leicestershire,Leicestershire Police,7918,35.741348825460975,7.224046476382925,0.5304369790351099,3.3468047486739074,10.684516291992928,4.155089669108361,0.0,10.078302601667088,0.3788835564536499,0.0,11.745390250063148,0.7072493053801465,6.100025258903764,1.414498610760293,5.59484718363223,2.2985602424854763
2962,2020-12-01,leicestershire,Leicestershire Police,7082,38.80259813611974,6.283535724371647,0.8189776899181023,3.148828014685117,10.124258683987573,3.713640214628636,0.0,10.547867833945213,0.6636543349336346,0.0,10.477266308952274,0.5930528099406948,6.551821519344818,1.1437447048856255,4.546738209545326,2.5840158147415986
2963,2021-01-01,leicestershire,Leicestershire Police,6792,39.79681978798587,6.861012956419317,0.7950530035335689,2.7237926972909303,9.87926972909305,3.459952885747939,0.0,10.011778563015312,0.6183745583038869,0.0,10.026501766784452,0.633097762073027,6.8462897526501765,1.2367491166077738,4.137220259128386,2.974087161366313
2964,2021-02-01,leicestershire,Leicestershire Police,6509,39.867875249654325,5.223536641573206,0.5223536641573207,3.395298817022584,9.602089414656628,3.8869257950530036,0.0,10.354893224765709,0.4609002919035182,0.0,10.38561991089261,1.1061607005684437,7.512674758027347,0.9832539560608389,4.163465970195115,2.53495160546935
2965,2021-03-01,leicestershire,Leicestershire Police,8113,40.41661530876371,5.645260692715395,1.023049426845803,2.98286700357451,9.232096635030198,3.278688524590164,0.0,11.019351657833107,0.4560581782324664,0.0,10.945396277579194,0.616294835449279,6.803894983360039,1.3558486379884136,3.62381363244176,2.600764205595957
2966,2021-04-01,leicestershire,Leicestershire Police,8217,38.529877084093954,4.539369599610564,0.8153827430935865,3.0911524887428503,10.332238043081416,3.0789825970548863,0.0,12.985274431057563,0.45028599245466716,0.0,11.646586345381525,0.45028599245466716,6.279664110989412,1.8011439698186686,3.225021297310454,2.7747353048557866
2967,2021-05-01,leicestershire,Leicestershire Police,8402,40.180909307307786,4.368007617233992,0.7022137586288979,2.666031897167341,9.866698405141634,4.237086407998095,0.0,12.258985955724828,0.5117829088312307,0.0,10.521304451321114,0.714115686741252,6.308021899547727,1.8686027136396097,3.534872649369198,2.261366341347298
2968,2021-06-01,leicestershire,Leicestershire Police,9299,38.19765566189913,4.538122378750403,0.8172921819550489,2.742230347349177,9.162275513496075,3.8713840197870737,0.0,13.6036132917518,0.7957844929562319,0.0,12.130336595332832,0.5807076029680611,7.377137326594258,1.6130766749112808,2.7852457253468117,1.7851381869018175
2969,2021-07-01,leicestershire,Leicestershire Police,8694,38.34828617437313,4.336323901541292,0.7131354957441914,3.347135955831608,9.604324821716126,2.9445594662985966,0.0,13.50356567747872,0.759144237405107,0.0,12.341844950540603,0.7246376811594203,6.797791580400276,1.391764435242696,3.11709224752703,2.070393374741201
2970,2021-08-01,leicestershire,Leicestershire Police,8459,39.0944556094101,4.929660716396738,1.0166686369547229,3.262797020924459,9.658352051069867,3.050005910864168,0.0,13.57134413051188,0.44922567679394726,0.0,10.166686369547227,0.7211254285376522,7.116680458683059,1.4540725854119871,3.6410923276983094,1.867833077195886
2971,2021-09-01,leicestershire,Leicestershire Police,8564,38.965436711816906,4.156936011209715,0.8290518449322747,3.4329752452125177,9.91359177954227,2.7206912657636617,0.0,13.638486688463335,0.6539000467071462,0.0,10.10042036431574,0.8056982718355908,7.846800560485755,1.8215787015413358,3.2111163007940213,1.9033162073797292
2972,2021-10-01,leicestershire,Leicestershire Police,9055,39.06129210381005,5.345113197128658,1.0049696300386526,3.4676974047487574,10.171176145775814,2.816123688569851,0.0,11.651021535063501,0.6736609607951408,0.0,8.680287134180011,0.6405300938707896,7.796797349530646,2.3854224185532855,4.240750966316952,2.065157371617891
2973,2010-12-01,lincolnshire,Lincolnshire Police,4999,0.0,0.30006001200240046,0.0,0.0,0.0,0.0,12.5625125025005,0.0,0.0,0.0,44.48889777955591,0.40008001600320064,0.0,0.0,7.361472294458892,34.88697739547909
2974,2011-01-01,lincolnshire,Lincolnshire Police,6290,0.0,6.248012718600954,0.0,0.0,0.0,0.0,9.554848966613672,0.0,0.0,0.0,41.128775834658185,0.4451510333863275,0.0,0.0,9.666136724960255,32.95707472178061
2975,2011-02-01,lincolnshire,Lincolnshire Police,6002,0.0,5.4648450516494504,0.0,0.0,0.0,0.0,9.930023325558148,0.0,0.0,0.0,42.18593802065978,0.433188937020993,0.0,0.0,8.263912029323558,33.72209263578807
2976,2011-03-01,lincolnshire,Lincolnshire Police,6754,0.0,4.6787089132366,0.0,0.0,0.0,0.0,9.99407758365413,0.0,0.0,0.0,43.78146283683743,0.3997631033461652,0.0,0.0,8.676339946698253,32.46964761622742
2977,2011-04-01,lincolnshire,Lincolnshire Police,7044,0.0,3.5065303804656445,0.0,0.0,0.0,0.0,9.25610448608745,0.0,0.0,0.0,44.818285065303805,0.34071550255536626,0.0,0.0,7.08404315729699,34.994321408290745
2978,2011-05-01,lincolnshire,Lincolnshire Police,6781,0.0,4.98451555817726,0.0,0.0,0.0,0.0,10.322961215160007,0.0,0.0,0.0,42.427370594307625,0.3539300988054859,0.0,0.0,6.96062527650789,34.950597257041736
2979,2011-06-01,lincolnshire,Lincolnshire Police,6459,0.0,4.814986840068122,0.0,0.0,0.0,0.0,9.27388140579037,0.0,0.0,0.0,42.66914383031429,0.21675181916705372,0.0,0.0,8.004335036383342,35.02090106827682
2980,2011-07-01,lincolnshire,Lincolnshire Police,6837,0.0,4.665789088781629,0.0,0.0,0.0,0.0,9.594851543074448,0.0,0.0,0.0,45.3561503583443,0.16088927892350446,0.0,0.0,7.678806494076349,32.54351323679977
2981,2011-08-01,lincolnshire,Lincolnshire Police,6692,0.0,3.8105200239091452,0.0,0.0,0.0,0.0,9.832635983263598,0.0,0.0,0.0,43.0812910938434,0.3586371787208607,0.0,0.0,8.263598326359833,34.653317393903166
2982,2011-09-01,lincolnshire,Lincolnshire Police,6308,0.0,5.136334812935955,0.0,4.708306911857958,9.79708306911858,1.7121116043119848,9.178820545339251,0.0,0.0,2.710843373493976,43.31008243500317,0.26949904882688647,13.300570703868104,0.0,7.736207989854154,2.140139505389981
2983,2011-10-01,lincolnshire,Lincolnshire Police,6354,0.0,4.375196726471514,0.0,4.910292728989613,11.016682404784389,2.470884482215927,9.442870632672332,0.0,0.0,2.6597418948693736,41.75322631413283,0.18885741265344666,12.983947119924457,0.0,7.790368271954674,2.407932011331445
2984,2011-11-01,lincolnshire,Lincolnshire Police,6164,0.0,4.915639195327709,0.0,5.743024010382868,11.064243997404283,1.7196625567813109,9.490590525632706,0.0,0.0,2.3036988968202468,38.70863075924724,0.2920181700194679,13.72485399091499,0.0,9.587929915639195,2.4497079818299805
2985,2011-12-01,lincolnshire,Lincolnshire Police,5383,0.0,5.127252461452722,0.0,6.539104588519413,11.424856028237043,2.192086197287758,10.347389931265093,0.0,0.0,2.5450492290544307,37.20973434887609,0.24150102173509197,12.37228311350548,0.0,9.046999814229983,2.953743265836894
2986,2012-01-01,lincolnshire,Lincolnshire Police,5437,0.0,5.407393783336398,0.0,5.812028692293544,11.03549751701306,2.133529519955858,10.20783520323708,0.0,0.0,2.7404818833915763,38.421923855067135,0.36784991723376864,12.157439764576052,0.0,8.423763104653302,3.292256759242229
2987,2012-02-01,lincolnshire,Lincolnshire Police,5341,0.0,5.691818011608313,0.0,6.777756974349373,9.923235349185546,2.0969855832241153,9.118142669912002,0.0,0.0,2.490170380078637,42.53885040254634,0.24340011233851339,10.428758659427073,0.0,8.032203707170941,2.658678150159146
2988,2012-03-01,lincolnshire,Lincolnshire Police,6370,0.0,6.106750392464678,0.0,5.98116169544741,10.455259026687598,2.464678178963893,9.434850863422293,0.0,0.0,2.6059654631083204,41.554160125588695,0.18838304552590268,11.114599686028258,0.0,7.943485086342229,2.1507064364207222
2989,2012-04-01,lincolnshire,Lincolnshire Police,5512,0.0,4.589985486211901,0.0,6.694484760522497,10.159651669085632,2.431059506531205,9.179970972423803,0.0,0.0,2.666908563134978,42.50725689404935,0.2358490566037736,11.121190130624093,0.0,8.018867924528301,2.39477503628447
2990,2012-05-01,lincolnshire,Lincolnshire Police,5888,0.0,5.1290760869565215,0.0,6.402853260869565,9.425951086956522,2.394701086956522,10.207201086956522,0.0,0.0,2.751358695652174,41.81385869565217,0.30570652173913043,10.546875,0.0,8.59375,2.4286684782608696
2991,2012-06-01,lincolnshire,Lincolnshire Police,5837,0.0,4.317286277197191,0.0,6.184683912968991,8.5489121123865,2.381360287819085,10.621894808977215,0.0,0.0,2.364228199417509,43.22425903717663,0.42830221003940383,10.724687339386671,0.0,8.68596881959911,2.5184169950316946
2992,2012-07-01,lincolnshire,Lincolnshire Police,6324,0.0,5.6609740670461735,0.0,5.423782416192283,8.602150537634408,2.4667931688804554,10.610373181530678,0.0,0.0,2.956989247311828,44.25996204933586,0.20556609740670462,10.483870967741936,0.0,7.099936748893105,2.2296015180265654
2993,2012-08-01,lincolnshire,Lincolnshire Police,6211,0.0,4.717436805667364,0.0,5.667364353566254,9.145065206891,2.28626630172275,9.83738528417324,0.0,0.0,3.0268877797456124,45.74142650136854,0.27370793753018835,10.706810497504428,0.0,6.327483497021413,2.2701658348092093
2994,2012-09-01,lincolnshire,Lincolnshire Police,5493,0.0,4.933551793191334,0.0,6.044056071363554,9.575823775714547,2.312033497178227,10.01274349171673,0.0,0.0,2.9127981066812305,42.32659748771163,0.2548698343346077,11.59657746222465,0.0,8.11942472237393,1.9115237575095576
2995,2012-10-01,lincolnshire,Lincolnshire Police,5598,0.0,5.216148624508753,0.0,7.109682029296177,9.842801000357271,2.000714540907467,10.503751339764202,0.0,0.0,2.5544837441943553,39.657020364415864,0.37513397642015006,11.521972132904608,0.0,8.503036798856735,2.7152554483744193
2996,2012-11-01,lincolnshire,Lincolnshire Police,5139,0.0,6.363105662580269,0.0,7.08309009534929,10.430044755789064,2.64642926639424,9.9241097489784,0.0,0.0,2.5296750340533176,35.62949990270481,0.3891807744697412,11.51975092430434,0.0,10.468962833236038,3.0161510021404943
2997,2012-12-01,lincolnshire,Lincolnshire Police,4590,0.0,7.10239651416122,0.0,7.342047930283225,9.498910675381264,2.636165577342048,12.265795206971678,0.0,0.0,2.440087145969499,35.010893246187365,0.23965141612200436,10.152505446623094,0.0,10.130718954248366,3.1808278867102397
2998,2013-01-01,lincolnshire,Lincolnshire Police,5021,0.0,4.879506074487154,0.0,7.747460665206134,9.221270663214499,2.7086237801234816,10.037841067516432,0.0,0.0,2.2704640509858596,42.023501294562834,0.3584943238398725,10.456084445329616,0.0,8.564031069508067,1.7327225652260505
2999,2013-02-01,lincolnshire,Lincolnshire Police,4630,0.0,5.334773218142549,0.0,9.82721382289417,9.654427645788337,2.872570194384449,9.287257019438444,0.0,0.0,2.159827213822894,38.07775377969762,0.34557235421166305,11.166306695464362,0.0,9.39524838012959,1.8790496760259179
3000,2013-03-01,lincolnshire,Lincolnshire Police,4640,0.0,5.689655172413793,0.0,9.827586206896552,9.849137931034482,3.081896551724138,10.21551724137931,0.0,0.0,2.7155172413793105,34.69827586206897,0.3017241379310345,12.025862068965518,0.0,9.547413793103448,2.0474137931034484
3001,2013-04-01,lincolnshire,Lincolnshire Police,4795,0.0,5.026068821689259,0.0,8.383733055265902,11.074035453597498,2.586027111574557,9.59332638164755,0.0,0.0,2.7737226277372264,35.995828988529716,0.291970802919708,13.32638164754953,0.0,9.760166840458812,1.18873826903024
3002,2013-05-01,lincolnshire,Lincolnshire Police,5105,10.558276199804114,4.289911851126346,0.3917727717923604,8.560235063663075,11.008814887365329,2.899118511263467,0.0,2.1743388834476005,0.8031341821743389,0.0,37.92360430950049,0.2938295788442703,9.911851126346718,2.2918707149853086,7.7571008814887366,1.1361410381978452
3003,2013-06-01,lincolnshire,Lincolnshire Police,5304,9.822775263951735,4.581447963800905,0.39592760180995473,8.088235294117647,8.993212669683258,2.7526395173453997,0.0,2.3755656108597285,0.5844645550527904,0.0,40.3657616892911,0.2828054298642534,9.634238310708898,3.0542986425339365,8.144796380090497,0.9238310708898945
3004,2013-07-01,lincolnshire,Lincolnshire Police,5914,10.838687859316876,5.326344267839026,0.5410889414947582,6.662157592154211,9.2154210348326,2.4010821778829894,0.0,2.2658099425093,0.7609063239770038,0.0,41.41021305377071,0.3381805884342239,9.384511329049712,2.434900236726412,7.5583361515049035,0.8623605005072709
3005,2013-08-01,lincolnshire,Lincolnshire Police,5619,10.322121373909948,3.93308417867948,0.39152874176899805,6.798362697988966,9.129738387613454,2.5627335824879873,0.0,2.2601886456664886,0.5161060686954975,0.0,42.24951058907279,0.1779676098949991,10.07296672005695,2.2779854066559886,7.919558640327461,1.388147357180993
3006,2013-09-01,lincolnshire,Lincolnshire Police,4714,11.243105642766228,5.197284683920238,0.19092066185829445,7.997454391175223,8.188375053033518,2.6092490453966906,0.0,2.3971149766652524,0.48790835808230804,0.0,39.22358930844294,0.3394145099703012,10.330929147221044,3.0335171828595673,7.5095460330929145,1.2515910055154857
3007,2013-10-01,lincolnshire,Lincolnshire Police,4878,11.049610496104961,5.781057810578106,0.5330053300533005,8.138581385813858,9.51209512095121,2.993029930299303,0.0,1.5990159901599017,0.4100041000410004,0.0,35.01435014350143,0.24600246002460024,10.00410004100041,3.4850348503485034,9.90159901599016,1.3325133251332513
3008,2013-11-01,lincolnshire,Lincolnshire Police,4549,11.672895141789404,5.627610463838206,0.19784568036931194,7.6060672675313254,10.661683886568477,3.165530885908991,0.0,2.4400967245548473,0.8133655748516158,0.0,34.22730270389096,0.35172565398988787,9.452626950978237,2.3741481644317433,10.024181138711805,1.3849197625851835
3009,2013-12-01,lincolnshire,Lincolnshire Police,4433,12.903225806451612,6.180915858335213,0.5865102639296188,8.549515001127904,9.429280397022332,3.812316715542522,0.0,2.165576359124746,0.49627791563275436,0.0,32.551319648093845,0.3609293931874577,9.226257613354388,2.14301827205053,10.331603879990977,1.263252876156102
3010,2014-01-01,lincolnshire,Lincolnshire Police,4219,12.870348423797108,5.546337994785494,0.5925574780753733,8.675041479023465,9.220194358852808,3.3894287745911353,0.0,1.9198862289642096,0.3792367859682389,0.0,33.30173026783598,0.2844275894761792,9.125385162360748,1.9909931263332543,11.211187485186063,1.4932448447499407
3011,2014-02-01,lincolnshire,Lincolnshire Police,4118,11.097620203982515,5.463817387081107,0.5828071879553182,9.397765905779504,9.47061680427392,3.8610976202039824,0.0,2.015541525012142,0.412821758135017,0.0,34.385624089363766,0.24283632831471588,9.61631860126275,2.112676056338028,10.150558523555123,1.1898980087421078
3012,2014-03-01,lincolnshire,Lincolnshire Police,4738,11.713803292528493,5.508653440270156,0.3799071338117349,7.893626002532714,8.357956943858168,2.553820177289996,0.0,2.5116082735331364,0.6542845082313212,0.0,35.394681300126635,0.527648796960743,10.299704516673701,2.617138032925285,10.510764035458,1.0764035457999155
3013,2014-04-01,lincolnshire,Lincolnshire Police,3843,9.94015092375748,3.9292219620088473,0.5984907624251886,5.75071558678116,8.066614623991674,3.0444964871194378,0.0,2.0556856622430395,0.5984907624251886,0.0,48.11345303148582,0.13010668748373666,8.014571948998178,1.8475149622690605,6.9737184491282855,0.936768149882904
3014,2014-05-01,lincolnshire,Lincolnshire Police,4957,11.660278394190033,5.28545491224531,0.40346984062941293,7.141416179140609,7.988702844462376,2.925156344563244,0.0,2.219084123461771,0.7262457131329433,0.0,38.91466612870688,0.40346984062941293,9.380673794633852,2.7234214242485373,9.542061730885615,0.685898729070002
3015,2014-06-01,lincolnshire,Lincolnshire Police,4988,11.507618283881316,5.3728949478749,0.5613472333600642,6.77626303127506,9.041700080192461,2.9270248596631916,0.0,2.185244587008821,0.32076984763432237,0.0,39.815557337610265,0.3408179631114675,8.460304731355253,2.68644747393745,8.540497193263834,1.4635124298315958
3016,2014-07-01,lincolnshire,Lincolnshire Police,5404,11.343449296817173,4.866765358993338,0.5181347150259067,6.939304219096965,7.975573649148779,2.4981495188749077,0.0,2.33160621761658,0.5181347150259067,0.0,42.76461880088823,0.27757216876387864,8.512213175425611,2.6276831976313844,7.772020725388601,1.0547742413027388
3017,2014-08-01,lincolnshire,Lincolnshire Police,5001,11.657668466306738,4.559088182363527,0.3799240151969606,6.35872825434913,9.478104379124176,3.4593081383723256,0.0,2.679464107178564,0.6598680263947211,0.0,39.39212157568486,0.4399120175964807,9.058188362327535,2.8194361127774443,7.798440311937613,1.259748050389922
3018,2014-09-01,lincolnshire,Lincolnshire Police,5274,13.500189609404627,5.365946150929086,0.4361016306408798,6.76905574516496,8.873720136518772,3.242320819112628,0.0,2.825180128934395,1.023890784982935,0.0,35.930982176715965,0.30337504740235116,8.873720136518772,2.7872582480091013,8.532423208191126,1.5358361774744027
